,year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2
13927,2017,1320.61009,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13928,2017,1388.8749,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13929,2017,1252.15125,Female,Other,Non-Hispanic,Non-Hispanic,35-49,Never married
13930,2017,1990.4937,Male,Other,Non-Hispanic,Non-Hispanic,15-17,Never married
13931,2017,1616.7177800000004,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13932,2017,1495.48269,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13933,2017,1546.5838199999996,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Separated
13934,2017,1546.5838199999996,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Separated
13935,2017,1603.72371,Male,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
13936,2017,1131.53333,Male,White,Hispanic,Other,50-64,Divorced
13937,2017,1295.30355,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
13938,2017,1295.30355,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
13939,2017,1295.30355,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
13940,2017,1818.38719,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13941,2017,1022.6408,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13942,2017,3915.831,Male,Other,Non-Hispanic,Non-Hispanic,50-64,Divorced
13943,2017,3915.831,Male,Other,Non-Hispanic,Non-Hispanic,50-64,Divorced
13944,2017,955.80034,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13945,2017,1425.85724,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13946,2017,1049.8612,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13947,2017,12110.0285,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13948,2017,3278.39563,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13949,2017,3278.39563,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13950,2017,894.5737,Male,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
13951,2017,5675.707670000002,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13952,2017,5675.707670000002,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13953,2017,3085.83202,Female,White,Hispanic,Other,21-24,Never married
13954,2017,3085.83202,Female,White,Hispanic,Other,21-24,Never married
13955,2017,908.48598,Female,White,Hispanic,Other,25-34,Never married
13956,2017,854.74231,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13957,2017,7194.24811,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13958,2017,2113.47188,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13959,2017,1130.71753,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13960,2017,1122.92361,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13961,2017,927.65377,Female,Other,Non-Hispanic,Non-Hispanic,35-49,Married
13962,2017,823.34482,Female,White,Non-Hispanic,Non-Hispanic White,65+,Married
13963,2017,776.04,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13964,2017,776.04,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13965,2017,776.04,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13966,2017,1003.0039,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
13967,2017,1062.07445,Male,Other,Non-Hispanic,Non-Hispanic,50-64,Divorced
13968,2017,4464.97407,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13969,2017,724.23416,Female,White,Non-Hispanic,Non-Hispanic White,65+,Widowed
13970,2017,1278.06917,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13971,2017,1179.78112,Male,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
13972,2017,914.5079,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
13973,2017,854.2650800000001,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13974,2017,1507.55099,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13975,2017,584.95015,Male,Other,Non-Hispanic,Non-Hispanic,35-49,Divorced
13976,2017,811.88887,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
13977,2017,566.28652,Male,White,Hispanic,Other,18-20,Never married
13978,2017,1750.56702,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
13979,2017,648.82789,Female,White,Hispanic,Other,35-49,Divorced
13980,2017,1155.74534,Female,White,Hispanic,Other,15-17,Never married
13981,2017,361.81656,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13982,2017,381.61152,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13983,2017,418.51415,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
13984,2017,476.71108,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Divorced
13985,2017,500.53007,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13986,2017,613.3163900000002,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13987,2017,383.10172,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13988,2017,467.45463,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13989,2017,550.2389,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13990,2017,616.54785,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13991,2017,393.12564,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13992,2017,392.29243,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13993,2017,392.29243,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13994,2017,392.29243,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13995,2017,392.29243,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13996,2017,392.29243,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13997,2017,469.88346,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13998,2017,518.34883,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13999,2017,1617.33829,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Married
14000,2017,1202.06615,Male,Black,Non-Hispanic,Non-Hispanic Black,21-24,Never married
14001,2017,1802.07061,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
14002,2017,654.78524,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14003,2017,4552.64708,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
14004,2017,1153.06776,Female,White,Hispanic,Other,25-34,Never married
14005,2017,1153.06776,Female,White,Hispanic,Other,25-34,Never married
14006,2017,1153.06776,Female,White,Hispanic,Other,25-34,Never married
14007,2017,740.34504,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14008,2017,798.14333,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
14009,2017,1240.78945,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
14010,2017,1240.78945,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
14011,2017,2463.5543,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
14012,2017,5016.10285,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
14013,2017,806.64279,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
14014,2017,2569.43785,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
14015,2017,1033.04412,Male,White,Non-Hispanic,Non-Hispanic White,65+,Never married
14016,2017,1033.04412,Male,White,Non-Hispanic,Non-Hispanic White,65+,Never married
14017,2017,1117.79436,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
14018,2017,1117.79436,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
14019,2017,1920.54506,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
14020,2017,17662.596980000002,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
14021,2017,3051.95147,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14022,2017,3051.95147,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14023,2017,3051.95147,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14024,2017,759.53248,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
14025,2017,1262.88503,Male,White,Hispanic,Other,12-14,Never married
14026,2017,2752.73033,Female,Black,Non-Hispanic,Non-Hispanic Black,21-24,Never married
14027,2017,2229.75639,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Separated
14028,2017,2616.37629,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14029,2017,2164.78091,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
14030,2017,2554.52632,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14031,2017,865.10459,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14032,2017,727.68964,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Widowed
14033,2017,2450.63429,Male,Other,Non-Hispanic,Non-Hispanic,35-49,Never married
14034,2017,513.59713,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Widowed
14035,2017,950.73095,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
14036,2017,1080.18223,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
14037,2017,167.20439,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Separated
14038,2017,687.10925,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
14039,2017,10850.0033,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
14040,2017,1310.9954300000004,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14041,2017,1050.35464,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
14042,2017,1050.35464,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
14043,2017,1264.76237,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
14044,2017,1597.18419,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
14045,2017,1447.94731,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
14046,2017,942.46808,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Divorced
14047,2017,2097.39442,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Separated
14048,2017,2124.0432,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
14049,2017,3362.63355,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
14050,2017,1345.01306,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14051,2017,2356.14078,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
14052,2017,810.68947,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
14053,2017,954.7224,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
14054,2017,2150.04859,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
14055,2017,2030.2532,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
14056,2017,1448.71025,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14057,2017,1799.4772100000002,Male,Other,Hispanic,Other,35-49,Separated
14058,2017,4346.6019,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14059,2017,1412.77344,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Never married
14060,2017,1048.71965,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
14061,2017,1130.71753,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
14062,2017,1801.0860100000002,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14063,2017,1757.99195,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
14064,2017,944.97333,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
14065,2017,944.97333,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
14066,2017,944.97333,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
14067,2017,913.47029,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
14068,2017,800.48227,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
14069,2017,496.74222,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
14070,2017,2624.459610000001,Female,White,Non-Hispanic,Non-Hispanic White,65+,Never married
14071,2017,2624.459610000001,Female,White,Non-Hispanic,Non-Hispanic White,65+,Never married
14072,2017,2624.459610000001,Female,White,Non-Hispanic,Non-Hispanic White,65+,Never married
14073,2017,921.76665,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
14074,2017,16905.11984,Female,White,Hispanic,Other,50-64,Divorced
14075,2017,3589.18905,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
14076,2017,864.5342199999999,Male,White,Hispanic,Other,50-64,Widowed
14077,2017,1406.40087,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
14078,2017,737.36985,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14079,2017,887.3327099999998,Female,White,Hispanic,Other,25-34,Never married
14080,2017,1001.28625,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
14081,2017,746.1617200000002,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
14082,2017,737.64452,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Separated
14083,2017,2744.64999,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
14084,2017,806.60915,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
14085,2017,2793.06872,Male,Black,Non-Hispanic,Non-Hispanic Black,15-17,Never married
14086,2017,1125.90604,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14087,2017,4431.29157,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
14088,2017,3522.63887,Male,Other,Non-Hispanic,Non-Hispanic,18-20,Never married
14089,2017,3522.63887,Male,Other,Non-Hispanic,Non-Hispanic,18-20,Never married
14090,2017,9688.6522,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
14091,2017,19341.7496,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
14092,2017,1795.10901,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
14093,2017,1443.00129,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
14094,2017,1132.69778,Female,Other,Non-Hispanic,Non-Hispanic,18-20,Never married
14095,2017,1172.53016,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
14096,2017,1340.78913,Male,Other,Hispanic,Other,35-49,Never married
14097,2017,1130.08208,Male,Black,Hispanic,Other,25-34,Married
14098,2017,747.27751,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14099,2017,1080.04919,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
14100,2017,2535.90168,Male,White,Hispanic,Other,15-17,Never married
14101,2017,1619.246,Male,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
14102,2017,1341.65191,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
14103,2018,2624.88112,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
14104,2018,3574.0434200000004,Male,White,Hispanic,Other,35-49,Divorced
14105,2018,3597.19189,Female,Other,Non-Hispanic,Non-Hispanic,35-49,Married
14106,2018,3290.06748,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14107,2018,2943.25284,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14108,2018,12016.23774,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
14109,2018,3211.47442,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
14110,2018,8572.16353,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
14111,2018,4688.01065,Male,Black,Hispanic,Other,50-64,88
14112,2018,2881.53955,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
14113,2018,3468.60503,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Widowed
14114,2018,8840.24466,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Separated
14115,2018,1414.47433,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14116,2018,1414.47433,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14117,2018,1414.47433,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14118,2018,862.7886599999998,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14119,2018,903.54751,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14120,2018,903.54751,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14121,2018,520.76905,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14122,2018,1677.87124,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
14123,2018,2609.12464,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14124,2018,2576.99553,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14125,2018,3126.10509,Female,White,Hispanic,Other,25-34,Never married
14126,2018,3126.10509,Female,White,Hispanic,Other,25-34,Never married
14127,2018,7560.317790000001,Male,White,Hispanic,Other,25-34,Never married
14128,2018,1308.7397,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Widowed
14129,2018,1111.9757,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
14130,2018,1790.1427600000004,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
14131,2018,4486.74816,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
14132,2018,4486.74816,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
14133,2018,1668.71595,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
14134,2018,58890.1661,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
14135,2018,5322.31218,Female,Other,Non-Hispanic,Non-Hispanic,15-17,Never married
14136,2018,2156.82556,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
14137,2018,2279.7319,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14138,2018,3016.50979,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
14139,2018,5834.33213,Female,White,Non-Hispanic,Non-Hispanic White,65+,Widowed
14140,2018,4685.30287,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
14141,2018,4685.30287,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
14142,2018,4109.37666,Female,Black,Non-Hispanic,Non-Hispanic Black,65+,Divorced
14143,2018,1131.42792,Male,White,Hispanic,Other,65+,Married
14144,2018,970.05653,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
14145,2018,1602.67044,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
14146,2018,3384.34092,Female,White,Hispanic,Other,25-34,Separated
14147,2018,1139.17229,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14148,2018,2263.99857,Male,Other,Non-Hispanic,Non-Hispanic,50-64,Divorced
14149,2018,3253.53796,Female,White,Hispanic,Other,21-24,Never married
14150,2018,5941.52543,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
14151,2018,2060.28472,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Widowed
14152,2018,2060.28472,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Widowed
14153,2018,2213.09973,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Separated
14154,2018,1048.78707,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14155,2018,1098.11798,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
14156,2018,907.60125,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Separated
